33, vice president ,0,0,1,0,0,0,0,0,0,0,0
34, vice president ,0,0,1,0,0,0,0,0,0,0,0
35, Vice President ,0,0,1,0,0,0,0,0,0,0,0
36, don't know ,0,0,0,0,0,0,0,0,1,0,0
37, vice president ,0,0,1,0,0,0,0,0,0,0,0
38, vice president ,0,0,1,0,0,0,0,0,0,0,0
39, vice president ,0,0,1,0,0,0,0,0,0,0,0
40, Vice President ,0,0,1,0,0,0,0,0,0,0,0
41, I don't know ,0,0,0,0,0,0,0,0,1,0,0
42, democrat ,0,0,0,0,0,0,0,1,0,0,0
43, congressman ,0,0,0,0,0,0,0,1,0,0,0
44, vice president ,0,0,1,0,0,0,0,0,0,0,0
45, Vice president ,0,0,1,0,0,0,0,0,0,0,0
46, vice president ,0,0,1,0,0,0,0,0,0,0,0
47, vice president ,0,0,1,0,0,0,0,0,0,0,0
48, vice president ,0,0,1,0,0,0,0,0,0,0,0
49, Vice President ,0,0,1,0,0,0,0,0,0,0,0
50, vice president ,0,0,1,0,0,0,0,0,0,0,0
51, vice president ,0,0,1,0,0,0,0,0,0,0,0
52, vice president ,0,0,1,0,0,0,0,0,0,0,0
54, vice president ,0,0,1,0,0,0,0,0,0,0,0
55, vice president ,0,0,1,0,0,0,0,0,0,0,0
56, vice president ,0,0,1,0,0,0,0,0,0,0,0
57, congress ,0,0,0,0,0,0,0,1,0,0,0
59, don't know ,0,0,0,0,0,0,0,0,1,0,0
60, vice president ,0,0,1,0,0,0,0,0,0,0,0
61, vice president ,0,0,1,0,0,0,0,0,0,0,0
62, vice bpresident ,0,0,1,0,0,0,0,0,0,0,0
63, vice president ,0,0,1,0,0,0,0,0,0,0,0
64, Senator ,0,0,0,0,0,0,0,1,0,0,0
65, vice president ,0,0,1,0,0,0,0,0,0,0,0
66, vice president ,0,0,1,0,0,0,0,0,0,0,0
67, vice president ,0,0,1,0,0,0,0,0,0,0,0
68, vice president ,0,0,1,0,0,0,0,0,0,0,0
69, vice president ,0,0,1,0,0,0,0,0,0,0,0
71, vice president ,0,0,1,0,0,0,0,0,0,0,0
72, vice president ,0,0,1,0,0,0,0,0,0,0,0
73, i don't know what to guess ,0,0,0,0,0,0,0,0,1,0,0
74, i just can't remember today ,0,0,0,0,0,0,0,0,1,0,0
75, vice president ,0,0,1,0,0,0,0,0,0,0,0
76, vice president ,0,0,1,0,0,0,0,0,0,0,0
77, vice president ,0,0,1,0,0,0,0,0,0,0,0
78, vice president ,0,0,1,0,0,0,0,0,0,0,0
79, senator ,0,0,0,0,0,0,0,1,0,0,0
80, vice president ,0,0,1,0,0,0,0,0,0,0,0
81, vice president ,0,0,1,0,0,0,0,0,0,0,0
82, vice president ,0,0,1,0,0,0,0,0,0,0,0
83," forgot what he's done, foreign affairs  ",0,0,0,0,0,0,0,1,1,0,0
85, vice president ,0,0,1,0,0,0,0,0,0,0,0
86, somewhere in the congress dk what he does ,0,0,0,0,0,0,0,1,1,0,0
87, vice pres ,0,0,1,0,0,0,0,0,0,0,0
88, secty of defense ,0,0,0,0,0,0,0,1,0,0,0
89, FOREIGN POLICY ,0,0,0,0,0,0,0,1,0,0,0
90, I know the name but I dk//dk ,0,0,0,0,0,0,0,0,1,0,1
92, vice president  ,0,0,1,0,0,0,0,0,0,0,0
93, vice president ,0,0,1,0,0,0,0,0,0,0,0
94, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
95, governor ,0,0,0,0,0,0,0,1,0,0,0
96, something in the government ,0,0,0,0,0,0,0,1,0,0,0
98, Vice President ,0,0,1,0,0,0,0,0,0,0,0
99, vice president ,0,0,1,0,0,0,0,0,0,0,0
101, vice president ,0,0,1,0,0,0,0,0,0,0,0
103, I don't know ,0,0,0,0,0,0,0,0,1,0,0
104, vice president ,0,0,1,0,0,0,0,0,0,0,0
105, <RF> ,0,0,0,0,0,0,0,0,0,1,0
106, vice president ,0,0,1,0,0,0,0,0,0,0,0
107, vice president ,0,0,1,0,0,0,0,0,0,0,0
108, vice president ,0,0,1,0,0,0,0,0,0,0,0
109, /vice president/ ,0,0,1,0,0,0,0,0,0,0,0
110, vice president ,0,0,1,0,0,0,0,0,0,0,0
111, congress man ,0,0,0,0,0,0,0,1,0,0,0
112, republican ,0,0,0,0,0,0,0,1,0,0,0
113, white house-/congress/ ,0,0,0,0,0,0,0,1,0,0,0
114, /representative/ ,0,0,0,0,0,0,0,1,0,0,0
115, //R has no idea at all// ,0,0,0,0,0,0,0,0,1,0,0
116, vice president ,0,0,1,0,0,0,0,0,0,0,0
117, vice president ,0,0,1,0,0,0,0,0,0,0,0
118, vice president ,0,0,1,0,0,0,0,0,0,0,0
119, vice president ,0,0,1,0,0,0,0,0,0,0,0
120, vice pres ,0,0,1,0,0,0,0,0,0,0,0
121, vice prsident ,0,0,1,0,0,0,0,0,0,0,0
122, vice president ,0,0,1,0,0,0,0,0,0,0,0
123, vp? ,0,0,1,0,0,0,0,0,0,0,0
124, vice president ,0,0,1,0,0,0,0,0,0,0,0
125, vice president ,0,0,1,0,0,0,0,0,0,0,0
126, vice president ,0,0,1,0,0,0,0,0,0,0,0
127, vice president ,0,0,1,0,0,0,0,0,0,0,0
128, senator ,0,0,0,0,0,0,0,1,0,0,0
129, vice president ,0,0,1,0,0,0,0,0,0,0,0
130, vice president ,0,0,1,0,0,0,0,0,0,0,0
131, vice president ,0,0,1,0,0,0,0,0,0,0,0
132, vice president ,0,0,1,0,0,0,0,0,0,0,0
133, vice president ,0,0,1,0,0,0,0,0,0,0,0
134, vice president ,0,0,1,0,0,0,0,0,0,0,0
135, vice president ,0,0,1,0,0,0,0,0,0,0,0
137, vice president ,0,0,1,0,0,0,0,0,0,0,0
138, vice president ,0,0,1,0,0,0,0,0,0,0,0
139, vice president ,0,0,1,0,0,0,0,0,0,0,0
141, vice president ,0,0,1,0,0,0,0,0,0,0,0
144, vice president ,0,0,1,0,0,0,0,0,0,0,0
145, vice president ,0,0,1,0,0,0,0,0,0,0,0
146, vice president ,0,0,1,0,0,0,0,0,0,0,0
147, vice president ,0,0,1,0,0,0,0,0,0,0,0
148, vice president ,0,0,1,0,0,0,0,0,0,0,0
149, senate ,0,0,0,0,0,0,0,1,0,0,0
150, vice president ,0,0,1,0,0,0,0,0,0,0,0
151, vice president ,0,0,1,0,0,0,0,0,0,0,0
152, v president ,0,0,1,0,0,0,0,0,0,0,0
153, vice president ,0,0,1,0,0,0,0,0,0,0,0
155, mayor ,0,0,0,0,0,0,0,1,0,0,0
156, vice president ,0,0,1,0,0,0,0,0,0,0,0
157, vice president ,0,0,1,0,0,0,0,0,0,0,0
158, vice president ,0,0,1,0,0,0,0,0,0,0,0
160, vise-president ,0,0,1,0,0,0,0,0,0,0,0
161, don't know// ,0,0,0,0,0,0,0,0,1,0,0
162, isn't he gop leader? ,0,0,0,0,0,0,0,1,0,0,0
163, dont know ,0,0,0,0,0,0,0,0,1,0,0
164, don't know ,0,0,0,0,0,0,0,0,1,0,0
165, vice president ,0,0,1,0,0,0,0,0,0,0,0
166, vice president ,0,0,1,0,0,0,0,0,0,0,0
167," he's behind the president some where, somewhere in the congree i think ",0,0,0,0,0,0,0,1,0,0,1
168, dk ,0,0,0,0,0,0,0,0,1,0,0
169, dk ,0,0,0,0,0,0,0,0,1,0,0
170, dk ,0,0,0,0,0,0,0,0,1,0,0
171, senator ,0,0,0,0,0,0,0,1,0,0,0
172, don't know ,0,0,0,0,0,0,0,0,1,0,0
173, dk ,0,0,0,0,0,0,0,0,1,0,0
174, vice president ,0,0,1,0,0,0,0,0,0,0,0
175," vice president, republican ",0,0,1,0,0,0,0,1,0,0,0
176, vice president ,0,0,1,0,0,0,0,0,0,0,0
177, vice president ,0,0,1,0,0,0,0,0,0,0,0
178, vice president ,0,0,1,0,0,0,0,0,0,0,0
179, vice president ,0,0,1,0,0,0,0,0,0,0,0
180, vice president ,0,0,1,0,0,0,0,0,0,0,0
181, vice president ,0,0,1,0,0,0,0,0,0,0,0
182, vice president ,0,0,1,0,0,0,0,0,0,0,0
183," vice president,(darth vader?) ",0,0,1,0,0,0,0,1,0,0,0
184, i don't know//isn't he like vice president or something? ,0,0,1,0,0,0,0,1,1,0,0
185, vice pres ,0,0,1,0,0,0,0,0,0,0,0
186," i think he , omy goodness, vice president i think, i'm embarrassed ",0,0,1,0,0,0,0,0,0,0,1
187, i don't know// don't know ,0,0,0,0,0,0,0,0,1,0,0
188, vice president ,0,0,1,0,0,0,0,0,0,0,0
189, vice prcident ,0,0,1,0,0,0,0,0,0,0,0
190," don't know exactly, something in the govt, dont' know exactly//don't know ",0,0,0,0,0,0,0,1,1,0,0
192, vice president ,0,0,1,0,0,0,0,0,0,0,0
193, vice president ,0,0,1,0,0,0,0,0,0,0,0
194, representative ,0,0,0,0,0,0,0,1,0,0,0
195, vice president ,0,0,1,0,0,0,0,0,0,0,0
196, vice precident ,0,0,1,0,0,0,0,0,0,0,0
197, political office ,0,0,0,0,0,0,0,1,0,0,0
198, vice president ,0,0,1,0,0,0,0,0,0,0,0
199, vice president ,0,0,1,0,0,0,0,0,0,0,0
200, Vice President of US ,1,0,0,0,0,0,0,0,0,0,0
201, republican//democratic ,0,0,0,0,0,0,0,1,0,0,0
202, vie president ,0,0,1,0,0,0,0,0,0,0,0
203, absentee vice president ,0,0,1,0,0,0,0,1,0,0,0
204, vice president of republican party ,0,1,0,0,0,0,0,0,0,0,0
205, vice president ,0,0,1,0,0,0,0,0,0,0,0
206, d/k//no ,0,0,0,0,0,0,0,0,1,1,0
207, vice pres ,0,0,1,0,0,0,0,0,0,0,0
208, vice president ,0,0,1,0,0,0,0,0,0,0,0
209, vice president ,0,0,1,0,0,0,0,0,0,0,0
210, vice president ,0,0,1,0,0,0,0,0,0,0,0
211, vice president ,0,0,1,0,0,0,0,0,0,0,0
213, dont know ,0,0,0,0,0,0,0,0,1,0,0
214, don't know//nothing ,0,0,0,0,0,0,0,0,1,1,0
215, encharge of department of arms militars// ,0,0,0,0,0,0,0,1,0,0,0
216, dont know ,0,0,0,0,0,0,0,0,1,0,0
218, Vice President ,0,0,1,0,0,0,0,0,0,0,0
219, i don't know//representative ,0,0,0,0,0,0,0,1,1,0,0
220, dk//dk// I think Congress// dk ,0,0,0,0,0,0,0,1,1,0,1
221, no ideal ,0,0,0,0,0,0,0,0,1,0,0
222, VICE PRESIDENT// ,0,0,1,0,0,0,0,0,0,0,0
223, i think dick cheney is vice president with bush ,0,0,1,0,0,0,0,0,0,0,1
225, Vice President ,0,0,1,0,0,0,0,0,0,0,0
226, dk//the miltary ,0,0,0,0,0,0,0,1,1,0,0
228, he is the vice president/ ,0,0,1,0,0,0,0,0,0,0,0
229, d/k// ,0,0,0,0,0,0,0,0,1,0,0
230, vice president ,0,0,1,0,0,0,0,0,0,0,0
231, DK//NO ,0,0,0,0,0,0,0,0,1,1,0
232, VICE PRESIDENT// ,0,0,1,0,0,0,0,0,0,0,0
233, vice president ,0,0,1,0,0,0,0,0,0,0,0
234, vice president ,0,0,1,0,0,0,0,0,0,0,0
236, Vice President ,0,0,1,0,0,0,0,0,0,0,0
237, vice president ,0,0,1,0,0,0,0,0,0,0,0
238, vice president ,0,0,1,0,0,0,0,0,0,0,0
239, Vice President ,0,0,1,0,0,0,0,0,0,0,0
240, Vice President ,0,0,1,0,0,0,0,0,0,0,0
241, dk// vice President ,0,0,1,0,0,0,0,0,1,0,0
242, vice President ,0,0,1,0,0,0,0,0,0,0,0
243, VICE PRESIDENT ,0,0,1,0,0,0,0,0,0,0,0
245, sECRETARY OF dEFENSE ,0,0,0,0,0,0,0,1,0,0,0
246, Vice President of US ,1,0,0,0,0,0,0,0,0,0,0
247, Vice Presiedent ,0,0,1,0,0,0,0,0,0,0,0
248, Vice President ,0,0,1,0,0,0,0,0,0,0,0
249, vICE pESIDENT ,0,0,1,0,0,0,0,0,0,0,0
250, Vice President ,0,0,1,0,0,0,0,0,0,0,0
252, republican ,0,0,0,0,0,0,0,1,0,0,0
253, vice president us  ,1,0,0,0,0,0,0,0,0,0,0
254, senater ,0,0,0,0,0,0,0,1,0,0,0
255, vice president ,0,0,1,0,0,0,0,0,0,0,0
256, VICE PRESIDENT ,0,0,1,0,0,0,0,0,0,0,0
257, vice president ,0,0,1,0,0,0,0,0,0,0,0
258, vice president ,0,0,1,0,0,0,0,0,0,0,0
259, vice president ,0,0,1,0,0,0,0,0,0,0,0
260, NOT SURE NOT POSITIVE HEARD OF HIM ,0,0,0,0,0,0,0,0,1,0,1
261, vice president ,0,0,1,0,0,0,0,0,0,0,0
263, i cant remember that ,0,0,0,0,0,0,0,0,1,0,0
264, republican ,0,0,0,0,0,0,0,1,0,0,0
265, VICE PRESIDENT ,0,0,1,0,0,0,0,0,0,0,0
266, FOUR STAR ,0,0,0,0,0,0,0,1,0,0,0
267, he is vice president ,0,0,1,0,0,0,0,0,0,0,0
268, vice president ,0,0,1,0,0,0,0,0,0,0,0
270, vice president ,0,0,1,0,0,0,0,0,0,0,0
271, vice president ,0,0,1,0,0,0,0,0,0,0,0
272, vice president ,0,0,1,0,0,0,0,0,0,0,0
273, dont know h ,0,0,0,0,0,0,0,0,1,0,0
274, vice president ,0,0,1,0,0,0,0,0,0,0,0
275, vice president of the evil empire ,0,1,0,0,0,0,0,0,0,0,0
276, vice president of the us ,1,0,0,0,0,0,0,0,0,0,0
277, vice president ,0,0,1,0,0,0,0,0,0,0,0
278, vice president ,0,0,1,0,0,0,0,0,0,0,0
279, vice president currently of the united states ,1,0,0,0,0,0,0,0,0,0,0
280, governor ,0,0,0,0,0,0,0,1,0,0,0
281, vice president ,0,0,1,0,0,0,0,0,0,0,0
282, vice president ,0,0,1,0,0,0,0,0,0,0,0
283, vice president unfortunately ,0,0,1,0,0,0,0,0,0,0,1
284, vice president ,0,0,1,0,0,0,0,0,0,0,0
286, congress ,0,0,0,0,0,0,0,1,0,0,0
287, vice president of the US ,1,0,0,0,0,0,0,0,0,0,0
288, vice president ,0,0,1,0,0,0,0,0,0,0,0
289, vice president ,0,0,1,0,0,0,0,0,0,0,0
291, vice president ,0,0,1,0,0,0,0,0,0,0,0
292, house of representatives ,0,0,0,0,0,0,0,1,0,0,0
293, vice president ,0,0,1,0,0,0,0,0,0,0,0
294, vice president ,0,0,1,0,0,0,0,0,0,0,0
296, vice president ,0,0,1,0,0,0,0,0,0,0,0
298, i don't know ,0,0,0,0,0,0,0,0,1,0,0
299, vice president ,0,0,1,0,0,0,0,0,0,0,0
300, secretary of state ,0,0,0,0,0,0,0,1,0,0,0
301, vice president ,0,0,1,0,0,0,0,0,0,0,0
302, vice president ,0,0,1,0,0,0,0,0,0,0,0
303, vice president ,0,0,1,0,0,0,0,0,0,0,0
304, vice president ,0,0,1,0,0,0,0,0,0,0,0
305, vice president ,0,0,1,0,0,0,0,0,0,0,0
306, vice president ,0,0,1,0,0,0,0,0,0,0,0
307, I don't know. // no ,0,0,0,0,0,0,0,0,1,1,0
308, I don't know ,0,0,0,0,0,0,0,0,1,0,0
309, it's not vice president it's close to that ,0,0,1,0,0,0,0,1,0,0,0
310, I heard this before but I can't remember ,0,0,0,0,0,0,0,0,1,0,1
311, vice president ,0,0,1,0,0,0,0,0,0,0,0
313, I don't know ,0,0,0,0,0,0,0,0,1,0,0
315, vice president ,0,0,1,0,0,0,0,0,0,0,0
316, vice president ,0,0,1,0,0,0,0,0,0,0,0
317, vice president ,0,0,1,0,0,0,0,0,0,0,0
318, vice president ,0,0,1,0,0,0,0,0,0,0,0
320, vice president ,0,0,1,0,0,0,0,0,0,0,0
321, i don't pay attention to none of those guys// I don't know ,0,0,0,0,0,0,0,0,1,0,1
323," I am not sure, governor ",0,0,0,0,0,0,0,1,1,0,0
324, vice president ,0,0,1,0,0,0,0,0,0,0,0
325, vice president of the u.s. ,1,0,0,0,0,0,0,0,0,0,0
326,     these questions make me what to research them//no ,0,0,0,0,0,0,0,0,0,1,1
327, vice president ,0,0,1,0,0,0,0,0,0,0,0
328, vice president ,0,0,1,0,0,0,0,0,0,0,0
329, vice president ,0,0,1,0,0,0,0,0,0,0,0
330, vice president ,0,0,1,0,0,0,0,0,0,0,0
331, vice president ,0,0,1,0,0,0,0,0,0,0,0
334, defense department something//no ,0,0,0,0,0,0,0,1,0,1,0
335, secterary of state ,0,0,0,0,0,0,0,1,0,0,0
336, vice president ,0,0,1,0,0,0,0,0,0,0,0
337, vice president ,0,0,1,0,0,0,0,0,0,0,0
338, vice president ,0,0,1,0,0,0,0,0,0,0,0
339, vice president ,0,0,1,0,0,0,0,0,0,0,0
341, vice president-second in command ,0,0,1,0,0,1,0,0,0,0,0
342, vice president ,0,0,1,0,0,0,0,0,0,0,0
343, Vice President ,0,0,1,0,0,0,0,0,0,0,0
344, vice president ,0,0,1,0,0,0,0,0,0,0,0
345, vice president ,0,0,1,0,0,0,0,0,0,0,0
346, Vice President ,0,0,1,0,0,0,0,0,0,0,0
347, vice president ,0,0,1,0,0,0,0,0,0,0,0
348," not sure, not positive,//don't know ",0,0,0,0,0,0,0,0,1,0,0
349, none ,0,0,0,0,0,0,0,0,0,1,0
350, in bush's party//vice president//no ,0,0,1,0,0,0,0,1,0,1,0
351, republican ,0,0,0,0,0,0,0,1,0,0,0
352, chancellor of foreign affairs ,0,0,0,0,0,0,0,1,0,0,0
353, don't know//no ,0,0,0,0,0,0,0,0,1,1,0
354, vp ,0,0,1,0,0,0,0,0,0,0,0
355, vp ,0,0,1,0,0,0,0,0,0,0,0
356, vice president ,0,0,1,0,0,0,0,0,0,0,0
357, vp ,0,0,1,0,0,0,0,0,0,0,0
358, vp ,0,0,1,0,0,0,0,0,0,0,0
359, vp ,0,0,1,0,0,0,0,0,0,0,0
360, vp ,0,0,1,0,0,0,0,0,0,0,0
361, vp ,0,0,1,0,0,0,0,0,0,0,0
362, vp ,0,0,1,0,0,0,0,0,0,0,0
363, vp ,0,0,1,0,0,0,0,0,0,0,0
364, dept defense ,0,0,0,0,0,0,0,1,0,0,0
365, vp ,0,0,1,0,0,0,0,0,0,0,0
366, vp ,0,0,1,0,0,0,0,0,0,0,0
367, vice president ,0,0,1,0,0,0,0,0,0,0,0
368, vp ,0,0,1,0,0,0,0,0,0,0,0
369, vp ,0,0,1,0,0,0,0,0,0,0,0
370, vp ,0,0,1,0,0,0,0,0,0,0,0
371, vice president ,0,0,1,0,0,0,0,0,0,0,0
373, vice president ,0,0,1,0,0,0,0,0,0,0,0
374, have no idea ,0,0,0,0,0,0,0,0,1,0,0
375, vice president ,0,0,1,0,0,0,0,0,0,0,0
376, vice president ,0,0,1,0,0,0,0,0,0,0,0
377, vice president ,0,0,1,0,0,0,0,0,0,0,0
378, vice president ,0,0,1,0,0,0,0,0,0,0,0
379, senate ,0,0,0,0,0,0,0,1,0,0,0
380, vice president ,0,0,1,0,0,0,0,0,0,0,0
381, cabnet ,0,0,0,0,0,0,0,1,0,0,0
382, vice president ,0,0,1,0,0,0,0,0,0,0,0
383, vice president ,0,0,1,0,0,0,0,0,0,0,0
386, vice president ,0,0,1,0,0,0,0,0,0,0,0
387, no se ,0,0,0,0,0,0,0,0,1,0,0
388, no idea ,0,0,0,0,0,0,0,0,1,0,0
389, vicde president ,0,0,1,0,0,0,0,0,0,0,0
390, vice president ,0,0,1,0,0,0,0,0,0,0,0
391, republican dept of treasury ,0,0,0,0,0,0,0,1,0,0,0
392, vice president ,0,0,1,0,0,0,0,0,0,0,0
393, '//' governor no ,0,0,0,0,0,0,0,1,0,1,0
394, vice president ,0,0,1,0,0,0,0,0,0,0,0
395, vice president ,0,0,1,0,0,0,0,0,0,0,0
396, councelman ,0,0,0,0,0,0,0,1,0,0,0
398, vp ,0,0,1,0,0,0,0,0,0,0,0
399, vp ,0,0,1,0,0,0,0,0,0,0,0
400, vp ,0,0,1,0,0,0,0,0,0,0,0
401, vp ,0,0,1,0,0,0,0,0,0,0,0
402, senator ,0,0,0,0,0,0,0,1,0,0,0
403, vp ,0,0,1,0,0,0,0,0,0,0,0
404, vp ,0,0,1,0,0,0,0,0,0,0,0
405, master vice president ,0,0,1,0,0,0,0,1,0,0,0
406, vp ,0,0,1,0,0,0,0,0,0,0,0
407, vp ,0,0,1,0,0,0,0,0,0,0,0
408, vp ,0,0,1,0,0,0,0,0,0,0,0
409, vp ,0,0,1,0,0,0,0,0,0,0,0
410, don't know// no ,0,0,0,0,0,0,0,0,1,1,0
411, vp ,0,0,1,0,0,0,0,0,0,0,0
412, vp ,0,0,1,0,0,0,0,0,0,0,0
413, vp ,0,0,1,0,0,0,0,0,0,0,0
414, dk ,0,0,0,0,0,0,0,0,1,0,0
415, congress? ,0,0,0,0,0,0,0,1,0,0,0
416, dk ,0,0,0,0,0,0,0,0,1,0,0
417, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
418, Vice president ,0,0,1,0,0,0,0,0,0,0,0
420, vice president ,0,0,1,0,0,0,0,0,0,0,0
421, vice presidnet ,0,0,1,0,0,0,0,0,0,0,0
422, dont' know//rodeo clown ,0,0,0,0,0,0,0,1,1,0,0
423, vice president ,0,0,1,0,0,0,0,0,0,0,0
424, vice president ,0,0,1,0,0,0,0,0,0,0,0
425, Vice president ,0,0,1,0,0,0,0,0,0,0,0
426, vice president ,0,0,1,0,0,0,0,0,0,0,0
427, vice presidnet ,0,0,1,0,0,0,0,0,0,0,0
428, Vice president ,0,0,1,0,0,0,0,0,0,0,0
429, vice president ,0,0,1,0,0,0,0,0,0,0,0
430," dk//didn't he shoot somebody,  he's in the white house ",0,0,0,0,0,0,1,1,1,0,0
431, vice president ,0,0,1,0,0,0,0,0,0,0,0
432, vice president ,0,0,1,0,0,0,0,0,0,0,0
433, mayor? ,0,0,0,0,0,0,0,1,0,0,0
434," dont know he is.  I have heard his name, but dont know ",0,0,0,0,0,0,0,0,1,0,1
435, vice president ,0,0,1,0,0,0,0,0,0,0,0
436, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
437, vice president ,0,0,1,0,0,0,0,0,0,0,0
438, vice president ,0,0,1,0,0,0,0,0,0,0,0
439, dk//maybe a senaor ,0,0,0,0,0,0,0,1,1,0,0
440, vice president ,0,0,1,0,0,0,0,0,0,0,0
441, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
442, dont know who he is. ,0,0,0,0,0,0,0,0,1,0,0
443, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
444, dk//dk ,0,0,0,0,0,0,0,0,1,0,0
446, secretary of defense? ,0,0,0,0,0,0,0,1,0,0,0
447, vice president ,0,0,1,0,0,0,0,0,0,0,0
448," congress or foreign affairs of something, I DK ",0,0,0,0,0,0,0,1,1,0,0
449, vice president ,0,0,1,0,0,0,0,0,0,0,0
450, VP ,0,0,1,0,0,0,0,0,0,0,0
451, vice president//no ,0,0,1,0,0,0,0,0,0,1,0
453, vice president ,0,0,1,0,0,0,0,0,0,0,0
454, vice president ,0,0,1,0,0,0,0,0,0,0,0
455, vice president ,0,0,1,0,0,0,0,0,0,0,0
456, respondent has no clue ,0,0,0,0,0,0,0,0,1,0,0
457, representative of conn state ,0,0,0,0,0,0,0,1,0,0,0
458, vice president ,0,0,1,0,0,0,0,0,0,0,0
459, //don't know//no ,0,0,0,0,0,0,0,0,1,1,0
460, vice-president ,0,0,1,0,0,0,0,0,0,0,0
461, vice-president ,0,0,1,0,0,0,0,0,0,0,0
462, mayor\\no ,0,0,0,0,0,0,0,1,0,1,0
463, respondent has no clue ,0,0,0,0,0,0,0,0,1,0,0
464, vice president ,0,0,1,0,0,0,0,0,0,0,0
466, congress ,0,0,0,0,0,0,0,1,0,0,0
467, vice-president ,0,0,1,0,0,0,0,0,0,0,0
470, //i don't know. ,0,0,0,0,0,0,0,0,1,0,0
471, congressman ,0,0,0,0,0,0,0,1,0,0,0
472, vice president ,0,0,1,0,0,0,0,0,0,0,0
473, vice president ,0,0,1,0,0,0,0,0,0,0,0
475, vice president ,0,0,1,0,0,0,0,0,0,0,0
476, vice president ,0,0,1,0,0,0,0,0,0,0,0
477, //Congress ,0,0,0,0,0,0,0,1,0,0,0
478, vice-president ,0,0,1,0,0,0,0,0,0,0,0
479, education ,0,0,0,0,0,0,0,1,0,0,0
480, i think he's the president's adviser. ,0,0,0,0,1,0,0,0,0,0,1
481, no guess ,0,0,0,0,0,0,0,0,1,0,0
482, republican ,0,0,0,0,0,0,0,1,0,0,0
483, vice president ,0,0,1,0,0,0,0,0,0,0,0
484, next to bush ,0,0,0,0,0,0,0,1,0,0,0
485, vice president ,0,0,1,0,0,0,0,0,0,0,0
487, vice president ,0,0,1,0,0,0,0,0,0,0,0
488, vice president ,0,0,1,0,0,0,0,0,0,0,0
489, don't know ,0,0,0,0,0,0,0,0,1,0,0
490, vice president ,0,0,1,0,0,0,0,0,0,0,0
491, don't know ,0,0,0,0,0,0,0,0,1,0,0
492, vice president ,0,0,1,0,0,0,0,0,0,0,0
493, something to bush ,0,0,0,0,0,0,0,1,0,0,0
494, i don't know ,0,0,0,0,0,0,0,0,1,0,0
495, vice president ,0,0,1,0,0,0,0,0,0,0,0
496," R does not know, even when prompted ",0,0,0,0,0,0,0,0,1,0,0
497, vice president ,0,0,1,0,0,0,0,0,0,0,0
498, is he a character??//R does not recognize name//no  ,0,0,0,0,0,0,0,0,1,1,0
499,  DOES NOT RECOGNIZE EVEN AFTER PROBING ,0,0,0,0,0,0,0,0,1,0,0
500, R doesn't know.  she recognizes name but doesn't know what he is or does ,0,0,0,0,0,0,0,0,1,0,1
501, DEMOCRAT ,0,0,0,0,0,0,0,1,0,0,0
502, doesn't know anything about him.  she is not familiar with him ,0,0,0,0,0,0,0,0,1,0,0
503, vice president ,0,0,1,0,0,0,0,0,0,0,0
504, R does not know - even after probing  ,0,0,0,0,0,0,0,0,1,0,0
